,triplet_id,correct_avg,correct_id,delta,Accuracy Avg. Model,id_lo,id_mid,id_hi,prop_max,n_per_triplet,is_improvement,prop_max_rounded
812,813,0.7685185185185185,0.7962962962962963,0.02777777777777779,7,307,623,828,0.75,112,1,0.8
813,814,0.375,0.625,0.25,3,307,766,1384,0.4285714285714285,14,1,0.4
814,815,1.0,1.0,0.0,9,308,1262,1263,0.9333333333333332,15,1,0.9
815,816,0.8,0.8,0.0,7,308,884,1000,0.8666666666666667,15,1,0.9
816,817,0.7368421052631579,0.7789473684210526,0.04210526315789476,7,309,1142,1811,0.7027027027027027,111,1,0.7
817,818,0.9411764705882353,0.9411764705882353,0.0,9,310,395,1804,0.9439252336448598,107,1,0.9
818,819,0.5405405405405406,0.6351351351351351,0.09459459459459452,5,310,559,1609,0.6190476190476191,105,1,0.6
819,820,0.5,0.5,0.0,4,310,675,1490,0.4545454545454545,11,1,0.5
820,821,0.44660194174757284,0.5825242718446602,0.13592233009708732,4,310,750,1807,0.4375,112,1,0.4
821,822,0.47058823529411764,0.5176470588235295,0.04705882352941182,4,311,1003,1673,0.4811320754716981,106,1,0.5
822,823,0.8333333333333334,0.8235294117647058,-0.009803921568627527,8,311,1409,1469,0.8272727272727273,110,0,0.8
823,824,1.0,1.0,0.0,9,311,463,1311,1.0,15,1,1.0
824,825,1.0,1.0,0.0,9,311,558,1545,1.0,11,1,1.0
825,826,0.30927835051546393,0.6907216494845361,0.38144329896907214,3,311,662,1401,0.6111111111111112,108,1,0.6
826,827,0.875,1.0,0.125,8,311,783,978,0.8235294117647058,17,1,0.8
827,828,0.25,0.77,0.52,2,31,210,1826,0.7181818181818181,110,1,0.7
828,829,0.40625,0.5625,0.15625,4,312,1029,1446,0.5225225225225225,111,1,0.5
829,830,0.875,0.875,0.0,8,31,279,1733,0.7058823529411765,17,1,0.7
830,831,0.5339805825242718,0.6796116504854369,0.1456310679611651,5,313,329,491,0.5363636363636364,110,1,0.5
831,832,0.7613636363636364,0.7613636363636364,0.0,7,313,880,1110,0.7307692307692307,104,1,0.7
832,833,0.4368932038834951,0.5436893203883495,0.10679611650485438,4,314,405,1559,0.4137931034482758,116,1,0.4
833,834,0.25,0.75,0.5,2,314,467,1788,0.6875,16,1,0.7
834,835,0.7741935483870968,0.7741935483870968,0.0,7,314,584,1391,0.7727272727272727,110,1,0.8
835,836,0.8924731182795699,0.8924731182795699,0.0,8,31,470,1323,0.8981481481481481,108,1,0.9
836,837,0.125,0.875,0.75,1,314,879,1369,0.8125,16,1,0.8
837,838,0.5806451612903226,0.7741935483870968,0.19354838709677413,5,315,1005,1315,0.5865384615384616,104,1,0.6
838,839,0.9387755102040817,0.9387755102040817,0.0,9,316,1155,1698,0.9298245614035088,114,1,0.9
839,840,0.4,0.6,0.19999999999999996,3,316,1338,1809,0.6923076923076923,13,1,0.7
840,841,0.7422680412371134,0.7422680412371134,0.0,7,31,672,1801,0.7289719626168224,107,1,0.7
841,842,0.48484848484848486,0.5151515151515151,0.030303030303030276,4,316,873,1144,0.5,116,1,0.5
842,843,0.8529411764705882,0.8725490196078431,0.019607843137254943,8,317,1067,1539,0.8558558558558559,111,1,0.9
843,844,0.7647058823529411,0.7549019607843137,-0.009803921568627416,7,318,1220,1369,0.7589285714285714,112,0,0.8
844,845,0.125,0.5,0.375,1,318,1400,1525,0.5,14,1,0.5
845,846,0.631578947368421,0.6631578947368421,0.03157894736842104,6,319,321,1049,0.6306306306306306,111,1,0.6
846,847,0.375,0.625,0.25,3,319,533,718,0.5714285714285714,14,1,0.6
847,848,0.9247311827956989,0.9247311827956989,0.0,9,319,568,641,0.9391304347826088,115,1,0.9
848,849,0.6907216494845361,0.7422680412371134,0.05154639175257736,6,320,364,1484,0.7168141592920354,113,1,0.7
849,850,1.0,1.0,0.0,9,320,823,922,0.6875,16,1,0.7
850,851,0.8,0.8,0.0,7,32,151,445,0.8823529411764706,17,1,0.9
851,852,0.14285714285714285,0.8571428571428571,0.7142857142857142,1,322,653,750,0.7777777777777778,18,1,0.8
852,853,0.7777777777777778,0.8888888888888888,0.11111111111111105,7,3,231,1158,0.8235294117647058,17,1,0.8
853,854,0.8,0.8,0.0,7,323,801,962,0.8095238095238095,21,1,0.8
854,855,0.6666666666666666,0.7419354838709677,0.07526881720430112,6,325,585,1166,0.6666666666666666,111,1,0.7
855,856,0.9090909090909091,0.9090909090909091,0.0,9,32,55,899,0.9411764705882352,17,1,0.9
856,857,1.0,1.0,0.0,9,32,559,1318,0.8461538461538461,13,1,0.8
857,858,0.8888888888888888,0.8888888888888888,0.0,8,325,648,1110,0.9017857142857144,112,1,0.9
858,859,0.46808510638297873,0.6702127659574468,0.2021276595744681,4,32,649,1304,0.4811320754716981,106,1,0.5
859,860,0.5,0.5,0.0,4,326,688,925,0.7692307692307693,13,1,0.8
860,861,0.9795918367346939,0.9795918367346939,0.0,9,327,855,992,0.9714285714285714,105,1,1.0
861,862,0.7254901960784313,0.7745098039215687,0.0490196078431373,7,327,929,950,0.7522123893805309,113,1,0.8
862,863,0.3673469387755102,0.4387755102040816,0.0714285714285714,3,328,1053,1152,0.3893805309734513,113,1,0.4
863,864,0.6666666666666666,0.6666666666666666,0.0,6,328,1729,1788,0.8,15,1,0.8
864,865,0.95,0.97,0.020000000000000018,9,328,692,1423,0.9454545454545454,110,1,0.9
865,866,0.6601941747572816,0.6990291262135923,0.03883495145631066,6,328,747,995,0.6434782608695652,115,1,0.6
866,867,0.40625,0.5520833333333334,0.14583333333333337,4,328,748,1389,0.4803921568627451,102,1,0.5
867,868,0.8571428571428571,0.8571428571428571,0.0,8,329,1243,1348,0.8571428571428571,14,1,0.9
868,869,0.6774193548387096,0.6989247311827957,0.021505376344086113,6,3,293,1367,0.6880733944954128,109,1,0.7
869,870,0.90625,0.90625,0.0,9,329,412,1577,0.908256880733945,109,1,0.9
870,871,0.7872340425531915,0.7872340425531915,0.0,7,329,433,769,0.794392523364486,107,1,0.8
871,872,0.53,0.66,0.13,5,329,439,1306,0.504424778761062,113,1,0.5
872,873,0.8333333333333334,0.8333333333333334,0.0,8,3,313,1685,0.7058823529411765,17,1,0.7
873,874,0.5,0.5,0.0,4,33,1339,1455,0.6363636363636364,11,1,0.6
874,875,0.3258426966292135,0.5393258426966292,0.2134831460674157,3,331,365,1358,0.3551401869158878,107,1,0.4
875,876,0.4727272727272727,0.7,0.22727272727272724,4,331,667,1334,0.4778761061946903,113,1,0.5
876,877,0.7340425531914894,0.7553191489361702,0.021276595744680882,7,332,589,851,0.7102803738317757,107,1,0.7
877,878,1.0,1.0,0.0,9,332,601,1193,0.8333333333333334,12,1,0.8
878,879,0.6666666666666666,0.7777777777777778,0.11111111111111116,6,333,1240,1770,0.75,16,1,0.8
879,880,0.32653061224489793,0.6326530612244898,0.3061224489795919,3,333,1445,1763,0.4954954954954955,111,1,0.5
880,881,1.0,1.0,0.0,9,333,1703,1761,0.8823529411764706,17,1,0.9
881,882,0.6116504854368932,0.5922330097087378,-0.01941747572815533,6,33,321,1488,0.6090909090909091,110,0,0.6
882,883,1.0,1.0,0.0,9,334,1197,1469,0.6,15,1,0.6
883,884,1.0,1.0,0.0,9,335,1225,1713,0.8666666666666667,15,1,0.9
884,885,0.7142857142857143,0.7142857142857143,0.0,7,33,591,1624,0.5294117647058824,17,1,0.5
885,886,0.6868686868686869,0.6464646464646465,-0.04040404040404033,6,336,1029,1472,0.6822429906542056,107,0,0.7
886,887,0.1111111111111111,0.3333333333333333,0.2222222222222222,1,336,341,1071,0.3888888888888889,18,1,0.4
887,888,0.8333333333333334,0.8333333333333334,0.0,8,336,347,853,0.7857142857142857,14,1,0.8
888,889,0.6464646464646465,0.6666666666666666,0.02020202020202011,6,336,687,856,0.6238532110091743,109,1,0.6
889,890,0.8333333333333334,0.8333333333333334,0.0,8,336,746,1193,0.7777777777777778,18,1,0.8
890,891,0.9,0.9,0.0,8,336,813,1726,0.9375,16,1,0.9
891,892,0.8571428571428571,0.8571428571428571,0.0,8,336,874,882,0.7894736842105263,19,1,0.8
892,893,0.6145833333333334,0.59375,-0.02083333333333337,6,337,1692,1801,0.6181818181818182,110,0,0.6
893,894,1.0,1.0,0.0,9,337,930,1002,1.0,12,1,1.0
894,895,0.9489795918367347,0.9489795918367347,0.0,9,338,1330,1663,0.9454545454545454,110,1,0.9
895,896,1.0,1.0,0.0,9,338,1591,1800,0.8125,16,1,0.8
896,897,0.2,0.4,0.2,1,338,350,1018,0.4117647058823529,17,1,0.4
897,898,0.4444444444444444,0.3333333333333333,-0.1111111111111111,4,338,376,1829,0.4210526315789473,19,0,0.4
898,899,0.75,0.75,0.0,7,339,1196,1387,0.7058823529411765,17,1,0.7
899,900,0.9894736842105263,0.9894736842105263,0.0,9,339,1823,1825,0.9910714285714286,112,1,1.0
900,901,0.29896907216494845,0.6391752577319587,0.34020618556701027,2,339,395,1087,0.4181818181818181,110,1,0.4
901,902,0.3333333333333333,1.0,0.6666666666666667,3,339,702,921,0.5454545454545454,11,1,0.5
902,903,1.0,1.0,0.0,9,340,510,1199,1.0,16,1,1.0
903,904,0.3655913978494624,0.41935483870967744,0.05376344086021506,3,341,1425,1663,0.3396226415094339,106,1,0.3
904,905,0.37755102040816324,0.5714285714285714,0.19387755102040816,3,341,1521,1803,0.4907407407407407,108,1,0.5
905,906,0.25,0.5,0.25,2,34,1217,1374,0.4117647058823529,17,1,0.4
906,907,0.66,0.67,0.010000000000000009,6,34,1268,1653,0.6486486486486487,111,1,0.6
907,908,0.5714285714285714,0.5714285714285714,0.0,5,341,443,1298,0.5625,16,1,0.6
908,909,1.0,0.75,-0.25,9,342,563,726,0.625,16,0,0.6
909,910,0.24489795918367346,0.673469387755102,0.42857142857142855,2,34,256,415,0.6238532110091743,109,1,0.6
910,911,0.6041666666666666,0.625,0.02083333333333337,6,342,750,1510,0.5929203539823009,113,1,0.6
911,912,0.31,0.5,0.19,3,343,596,986,0.4326923076923077,104,1,0.4
912,913,1.0,1.0,0.0,9,343,688,875,0.9333333333333332,15,1,0.9
913,914,0.43820224719101125,0.5056179775280899,0.06741573033707865,4,34,409,835,0.4607843137254901,102,1,0.5
914,915,0.3055555555555556,0.5185185185185185,0.2129629629629629,3,344,371,876,0.4821428571428571,112,1,0.5
915,916,0.59375,0.5520833333333334,-0.04166666666666663,5,344,522,597,0.5779816513761468,109,0,0.6
916,917,0.75,0.25,-0.5,7,344,617,977,0.3684210526315789,19,0,0.4
917,918,0.9381443298969072,0.9381443298969072,0.0,9,346,1368,1592,0.9369369369369368,111,1,0.9
918,919,1.0,1.0,0.0,9,347,1117,1700,0.8333333333333334,18,1,0.8
919,920,0.7019230769230769,0.7019230769230769,0.0,7,34,742,1789,0.7079646017699115,113,1,0.7
920,921,0.7142857142857143,0.7142857142857143,0.0,7,349,627,1414,0.5882352941176471,17,1,0.6
921,922,0.6122448979591837,0.7142857142857143,0.10204081632653061,6,350,1091,1483,0.6111111111111112,108,1,0.6
922,923,1.0,1.0,0.0,9,350,849,1616,0.6666666666666666,15,1,0.7
923,924,0.69,0.8,0.1100000000000001,6,351,1033,1591,0.7027027027027027,111,1,0.7
924,925,0.8571428571428571,0.8571428571428571,0.0,8,351,1192,1807,0.9333333333333332,15,1,0.9
925,926,0.8514851485148515,0.8415841584158416,-0.00990099009900991,8,351,559,1132,0.8632478632478633,117,0,0.9
926,927,0.5555555555555556,0.5555555555555556,0.0,5,35,1701,1780,0.5882352941176471,17,1,0.6
927,928,0.22330097087378642,0.6601941747572816,0.4368932038834952,2,351,910,945,0.6697247706422018,109,1,0.7
928,929,0.5,0.5,0.0,4,352,1415,1560,0.6666666666666666,15,1,0.7
929,930,0.5392156862745098,0.6470588235294118,0.10784313725490202,5,352,548,935,0.5130434782608696,115,1,0.5
930,931,0.43529411764705883,0.5647058823529412,0.12941176470588234,4,353,894,1669,0.4766355140186916,107,1,0.5
931,932,0.7777777777777778,0.6666666666666666,-0.11111111111111116,7,353,964,1732,0.7333333333333333,15,0,0.7
932,933,0.6666666666666666,0.6666666666666666,0.0,6,354,1555,1583,0.5714285714285714,14,1,0.6
933,934,0.8,0.79,-0.010000000000000009,7,354,620,1022,0.8108108108108109,111,0,0.8
934,935,0.4,0.5,0.09999999999999998,3,354,694,1280,0.5,18,1,0.5
935,936,0.5714285714285714,0.8571428571428571,0.2857142857142857,5,355,1244,1720,0.4615384615384615,13,1,0.5
936,937,0.5714285714285714,0.7142857142857143,0.1428571428571429,5,355,439,1459,0.631578947368421,19,1,0.6
937,938,0.2857142857142857,0.42857142857142855,0.14285714285714285,2,35,556,1650,0.5,14,1,0.5
938,939,0.5918367346938775,0.6020408163265306,0.010204081632653073,5,35,589,1459,0.5963302752293578,109,1,0.6
939,940,0.8888888888888888,0.7777777777777778,-0.11111111111111105,8,356,774,1369,0.9444444444444444,18,0,0.9
940,941,0.8105263157894737,0.8105263157894737,0.0,8,358,677,1381,0.7982456140350878,114,1,0.8
941,942,0.7045454545454546,0.7272727272727273,0.022727272727272707,7,359,443,509,0.6893203883495146,103,1,0.7
942,943,0.7070707070707071,0.7272727272727273,0.02020202020202022,7,360,1377,1755,0.7115384615384616,104,1,0.7
943,944,1.0,1.0,0.0,9,3,605,1184,0.9230769230769232,13,1,0.9
944,945,0.5684210526315789,0.5473684210526316,-0.021052631578947323,5,360,555,951,0.5648148148148148,108,0,0.6
945,946,0.4270833333333333,0.5520833333333334,0.12500000000000006,4,360,634,767,0.4272727272727272,110,1,0.4
946,947,0.6666666666666666,0.7777777777777778,0.11111111111111116,6,36,1231,1667,0.5714285714285714,14,1,0.6
947,948,0.8936170212765957,0.8829787234042553,-0.010638297872340385,8,361,363,667,0.875,104,0,0.9
948,949,0.3333333333333333,1.0,0.6666666666666667,3,361,496,561,0.7333333333333333,15,1,0.7
949,950,0.4803921568627451,0.47058823529411764,-0.009803921568627472,4,361,619,1028,0.504424778761062,113,0,0.5
950,951,0.6129032258064516,0.7419354838709677,0.12903225806451613,6,362,1072,1227,0.5769230769230769,104,1,0.6
951,952,0.8571428571428571,0.5714285714285714,-0.2857142857142857,8,362,1182,1258,0.6666666666666666,15,0,0.7
952,953,0.73,0.72,-0.010000000000000009,7,36,241,1661,0.7522123893805309,113,0,0.8
953,954,0.6,0.4,-0.19999999999999996,5,362,470,1492,0.6153846153846154,13,0,0.6
954,955,0.3333333333333333,1.0,0.6666666666666667,3,362,560,1301,0.4285714285714285,14,1,0.4
955,956,0.625,0.625,0.0,6,363,1650,1706,0.6153846153846154,13,1,0.6
956,957,0.6666666666666666,0.7333333333333333,0.06666666666666665,6,363,969,1414,0.6491228070175439,114,1,0.6
957,958,0.900990099009901,0.900990099009901,0.0,9,3,64,425,0.9090909090909092,110,1,0.9
958,959,0.5714285714285714,0.5714285714285714,0.0,5,365,1064,1670,0.5,16,1,0.5
959,960,0.2857142857142857,0.5714285714285714,0.2857142857142857,2,365,1079,1333,0.7368421052631579,19,1,0.7
960,961,0.75,0.75,0.0,7,365,796,1687,0.9285714285714286,14,1,0.9
961,962,0.5154639175257731,0.5051546391752577,-0.010309278350515427,5,365,799,1216,0.514018691588785,107,0,0.5
962,963,0.9090909090909091,1.0,0.09090909090909094,9,365,843,1150,0.9444444444444444,18,1,0.9
963,964,0.625,0.625,0.0,6,365,964,977,0.7857142857142857,14,1,0.8
964,965,0.8,0.6,-0.20000000000000007,7,366,373,1498,0.625,16,0,0.6
965,966,0.5,0.75,0.25,4,366,428,514,0.7368421052631579,19,1,0.7
966,967,0.8541666666666666,0.8020833333333334,-0.05208333333333326,8,366,640,1524,0.8378378378378378,111,0,0.8
967,968,0.5108695652173914,0.5543478260869565,0.04347826086956519,5,367,1322,1605,0.4716981132075472,106,1,0.5
968,969,0.6666666666666666,0.3333333333333333,-0.3333333333333333,6,367,914,1794,0.6666666666666666,15,0,0.7
969,970,0.6105263157894737,0.6631578947368421,0.05263157894736836,6,368,1558,1802,0.6363636363636364,110,1,0.6
970,971,0.875,0.875,0.0,8,368,538,1463,0.8823529411764706,17,1,0.9
971,972,0.30434782608695654,0.717391304347826,0.4130434782608695,3,368,820,1369,0.6756756756756757,111,1,0.7
972,973,0.8,0.8,0.0,7,369,1442,1518,0.8571428571428571,14,1,0.9
973,974,0.8333333333333334,0.8333333333333334,0.0,8,370,1382,1438,0.75,16,1,0.8
974,975,0.7849462365591398,0.7849462365591398,0.0,7,370,518,1542,0.8113207547169812,106,1,0.8
975,976,0.7156862745098039,0.7450980392156863,0.02941176470588236,7,371,1175,1561,0.7217391304347827,115,1,0.7
976,977,0.8333333333333334,0.8333333333333334,0.0,8,371,1389,1471,0.8461538461538461,13,1,0.8
977,978,0.75,0.75,0.0,7,37,156,387,0.7857142857142857,14,1,0.8
978,979,0.91,0.91,0.0,9,372,1025,1572,0.918918918918919,111,1,0.9
979,980,1.0,1.0,0.0,9,372,1115,1268,0.6666666666666666,18,1,0.7
980,981,0.7473684210526316,0.8,0.052631578947368474,7,372,818,1126,0.7663551401869159,107,1,0.8
981,982,0.5454545454545454,0.6363636363636364,0.09090909090909094,5,372,874,1507,0.5740740740740741,108,1,0.6
982,983,0.0,0.0,0.0,0,373,1152,1158,0.6,15,1,0.6
983,984,0.75,0.75,0.0,7,373,1220,1722,0.8333333333333334,18,1,0.8
984,985,1.0,1.0,0.0,9,373,1227,1779,0.8888888888888888,18,1,0.9
985,986,0.696969696969697,0.7676767676767676,0.07070707070707061,6,373,711,910,0.7037037037037037,108,1,0.7
986,987,0.4666666666666667,0.6476190476190476,0.18095238095238098,4,373,934,989,0.4310344827586206,116,1,0.4
987,988,0.4842105263157895,0.6105263157894737,0.12631578947368421,4,374,639,797,0.4519230769230769,104,1,0.5
988,989,0.2857142857142857,0.2857142857142857,0.0,2,374,905,1450,0.5238095238095238,21,1,0.5
989,990,0.875,0.875,0.0,8,375,378,1216,0.95,20,1,1.0
990,991,0.04,0.95,0.9099999999999999,0,375,464,1563,0.9642857142857144,112,1,1.0
991,992,0.9787234042553191,0.9787234042553191,0.0,9,375,581,780,0.9818181818181818,110,1,1.0
992,993,1.0,1.0,0.0,9,375,781,1234,0.9375,16,1,0.9
993,994,0.9680851063829787,0.9680851063829787,0.0,9,375,839,1086,0.9482758620689656,116,1,0.9
994,995,0.46078431372549017,0.6470588235294118,0.18627450980392163,4,37,733,1081,0.4869565217391304,115,1,0.5
995,996,0.2857142857142857,0.2857142857142857,0.0,2,377,394,791,0.5882352941176471,17,1,0.6
996,997,0.8,0.8,0.0,7,377,423,1005,0.8173076923076923,104,1,0.8
997,998,0.7555555555555555,0.7444444444444445,-0.011111111111111072,7,3,779,1446,0.7551020408163265,98,0,0.8
998,999,0.7777777777777778,0.7777777777777778,0.0,7,378,1098,1739,0.6875,16,1,0.7
999,1000,0.7956989247311828,0.7526881720430108,-0.043010752688172005,7,378,492,902,0.7904761904761904,105,0,0.8
1000,1001,0.8518518518518519,0.9012345679012346,0.04938271604938271,8,378,915,1343,0.8316831683168316,101,1,0.8
1001,1002,0.8842105263157894,0.8842105263157894,0.0,8,379,404,976,0.8796296296296297,108,1,0.9
1002,1003,0.9052631578947369,0.8842105263157894,-0.021052631578947434,9,380,791,1108,0.903846153846154,104,0,0.9
1003,1004,0.7692307692307693,0.7692307692307693,0.0,7,382,1094,1636,0.7745098039215687,102,1,0.8
1004,1005,0.8061224489795918,0.8163265306122449,0.010204081632653073,8,382,985,992,0.822429906542056,107,1,0.8
1005,1006,0.9903846153846154,0.9903846153846154,0.0,9,383,1659,1779,0.990990990990991,111,1,1.0
1006,1007,0.6,0.6,0.0,5,383,745,1799,0.7692307692307693,13,1,0.8
1007,1008,0.8571428571428571,0.8571428571428571,0.0,8,384,1674,1755,0.9411764705882352,17,1,0.9
1008,1009,0.6521739130434783,0.7065217391304348,0.05434782608695654,6,385,1480,1756,0.6442307692307693,104,1,0.6
1009,1010,0.8333333333333334,0.8333333333333334,0.0,8,385,806,1591,0.8,15,1,0.8
1010,1011,0.8811881188118812,0.8811881188118812,0.0,8,385,978,1319,0.8867924528301887,106,1,0.9
1011,1012,0.47,0.63,0.16000000000000003,4,386,502,1423,0.4358974358974359,117,1,0.4
1012,1013,0.7821782178217822,0.7722772277227723,-0.00990099009900991,7,387,1042,1767,0.7610619469026548,113,0,0.8
1013,1014,0.9,0.9,0.0,8,387,658,977,0.8947368421052632,19,1,0.9
1014,1015,0.8,0.8,0.0,7,388,1192,1368,0.7142857142857143,14,1,0.7
1015,1016,0.42857142857142855,0.42857142857142855,0.0,4,388,467,1222,0.6,15,1,0.6
1016,1017,0.9615384615384616,0.9615384615384616,0.0,9,388,595,844,0.9652173913043478,115,1,1.0
1017,1018,0.4,0.44761904761904764,0.047619047619047616,3,38,878,1545,0.4107142857142857,112,1,0.4
1018,1019,0.5,0.16666666666666666,-0.33333333333333337,4,38,905,1674,0.4285714285714285,14,0,0.4
1019,1020,0.5673076923076923,0.5769230769230769,0.009615384615384581,5,390,1521,1788,0.576271186440678,118,1,0.6
1020,1021,0.5794392523364486,0.6074766355140186,0.028037383177570097,5,39,1017,1507,0.6120689655172413,116,1,0.6
1021,1022,0.8514851485148515,0.8514851485148515,0.0,8,39,1041,1818,0.8611111111111112,108,1,0.9
1022,1023,0.8651685393258427,0.8651685393258427,0.0,8,39,124,844,0.85,100,1,0.8
1023,1024,0.6415094339622641,0.7264150943396226,0.08490566037735847,6,39,1393,1615,0.6293103448275862,116,1,0.6
1024,1025,0.6666666666666666,0.6666666666666666,0.0,6,392,597,1744,0.6,20,1,0.6
1025,1026,0.6666666666666666,0.6666666666666666,0.0,6,393,1015,1165,0.6875,16,1,0.7
1026,1027,0.25,0.5,0.25,2,39,352,997,0.5833333333333334,12,1,0.6
1027,1028,1.0,1.0,0.0,9,394,1119,1781,0.5714285714285714,14,1,0.6
1028,1029,0.6407766990291263,0.6893203883495146,0.04854368932038833,6,394,1579,1580,0.6330275229357798,109,1,0.6
1029,1030,0.48514851485148514,0.6237623762376238,0.13861386138613863,4,394,796,1818,0.4913793103448275,116,1,0.5
1030,1031,0.7,0.7,0.0,6,395,491,1844,0.7894736842105263,19,1,0.8
1031,1032,0.2,0.7,0.49999999999999994,1,395,605,1115,0.625,16,1,0.6
1032,1033,0.5,0.25,-0.25,4,396,1003,1668,0.4666666666666667,15,0,0.5
1033,1034,0.5252525252525253,0.6666666666666666,0.14141414141414133,5,396,1073,1729,0.5478260869565217,115,1,0.5
1034,1035,0.5471698113207547,0.5754716981132075,0.028301886792452824,5,396,1085,1726,0.5391304347826087,115,1,0.5
1035,1036,0.5656565656565656,0.6060606060606061,0.04040404040404044,5,396,1448,1519,0.5391304347826087,115,1,0.5
1036,1037,0.75,0.7916666666666666,0.04166666666666663,7,396,427,1185,0.7747747747747747,111,1,0.8
1037,1038,0.23958333333333334,0.6354166666666666,0.39583333333333326,2,397,716,796,0.6090909090909091,110,1,0.6
1038,1039,0.25,0.75,0.5,2,397,821,1261,0.5,16,1,0.5
1039,1040,0.8863636363636364,0.8068181818181818,-0.07954545454545459,8,39,788,1122,0.8878504672897196,107,0,0.9
1040,1041,0.75,0.75,0.0,7,39,799,1758,0.6842105263157895,19,1,0.7
1041,1042,1.0,1.0,0.0,9,400,583,1829,1.0,15,1,1.0
1042,1043,1.0,1.0,0.0,9,401,1044,1349,0.8461538461538461,13,1,0.8
1043,1044,0.9,0.7,-0.20000000000000007,8,401,1051,1240,0.9,20,0,0.9
1044,1045,1.0,1.0,0.0,9,40,1611,1763,0.9444444444444444,18,1,0.9
1045,1046,0.3118279569892473,0.46236559139784944,0.15053763440860213,3,401,613,1269,0.5818181818181818,110,1,0.6
1046,1047,0.625,0.625,0.0,6,401,710,787,0.6,15,1,0.6
1047,1048,0.66,0.79,0.13,6,401,857,911,0.6339285714285714,112,1,0.6
1048,1049,0.9,0.9,0.0,8,40,206,939,0.8823529411764706,17,1,0.9
1049,1050,0.0,0.8,0.8,0,402,632,1145,0.8666666666666667,15,1,0.9
1050,1051,0.3,0.69,0.38999999999999996,2,40,382,1532,0.6293103448275862,116,1,0.6
1051,1052,0.7777777777777778,0.7777777777777778,0.0,7,404,1028,1461,0.7619047619047619,21,1,0.8
1052,1053,0.375,0.5,0.125,3,404,1255,1680,0.5,14,1,0.5
1053,1054,0.35353535353535354,0.6464646464646465,0.292929292929293,3,404,1267,1580,0.5545454545454546,110,1,0.6
1054,1055,0.4838709677419355,0.6021505376344086,0.11827956989247312,4,404,1479,1635,0.4857142857142857,105,1,0.5
1055,1056,0.8,0.8,0.0,7,404,1516,1544,0.631578947368421,19,1,0.6
1056,1057,0.5,0.6442307692307693,0.14423076923076927,4,405,1103,1798,0.4774774774774775,111,1,0.5
1057,1058,1.0,1.0,0.0,9,405,1439,1514,0.9333333333333332,15,1,0.9
1058,1059,0.9693877551020408,0.9693877551020408,0.0,9,405,416,647,0.9724770642201837,109,1,1.0
1059,1060,0.8333333333333334,0.8333333333333334,0.0,8,405,638,1213,0.8571428571428571,14,1,0.9
1060,1061,0.4,0.2,-0.2,3,405,771,1005,0.6666666666666666,12,0,0.7
1061,1062,0.6666666666666666,0.8333333333333334,0.16666666666666674,6,405,849,1394,0.6363636363636364,11,1,0.6
1062,1063,0.6530612244897959,0.6530612244897959,0.0,6,406,609,1807,0.6696428571428571,112,1,0.7
1063,1064,0.7634408602150538,0.7634408602150538,0.0,7,406,629,1682,0.7589285714285714,112,1,0.8
1064,1065,0.3333333333333333,0.5,0.16666666666666669,3,407,1205,1309,0.5555555555555556,18,1,0.6
1065,1066,0.5714285714285714,0.5833333333333334,0.011904761904761973,5,407,1288,1475,0.6,100,1,0.6
1066,1067,0.822429906542056,0.822429906542056,0.0,8,408,567,603,0.8214285714285714,112,1,0.8
1067,1068,0.6666666666666666,0.6666666666666666,0.0,6,408,977,1584,0.6666666666666666,12,1,0.7
1068,1069,0.42718446601941745,0.49514563106796117,0.06796116504854371,4,409,1676,1818,0.4210526315789473,114,1,0.4
1069,1070,0.6494845360824743,0.711340206185567,0.061855670103092786,6,409,438,1266,0.6574074074074074,108,1,0.7
1070,1071,0.5428571428571428,0.580952380952381,0.03809523809523818,5,410,1713,1733,0.5486725663716814,113,1,0.5
1071,1072,0.7425742574257426,0.7326732673267327,-0.00990099009900991,7,41,115,1607,0.7368421052631579,114,0,0.7
1072,1073,0.4772727272727273,0.6704545454545454,0.19318181818181812,4,411,729,971,0.4311926605504587,109,1,0.4
1073,1074,0.23,0.72,0.49,2,411,914,980,0.7027027027027027,111,1,0.7
1074,1075,1.0,1.0,0.0,9,412,633,1231,1.0,20,1,1.0
1075,1076,0.5,0.875,0.375,4,412,875,1835,0.5,16,1,0.5
1076,1077,0.0,0.75,0.75,0,413,1351,1427,0.6,15,1,0.6
1077,1078,0.375,0.375,0.0,3,413,682,821,0.5714285714285714,14,1,0.6
1078,1079,0.9351851851851852,0.9629629629629629,0.02777777777777768,9,413,858,1044,0.9363636363636364,110,1,0.9
1079,1080,0.3877551020408163,0.46938775510204084,0.08163265306122452,3,4,1453,1719,0.3947368421052631,114,1,0.4
1080,1081,0.4,0.4,0.0,3,414,618,702,0.4666666666666667,15,1,0.5
1081,1082,0.9411764705882353,0.9411764705882353,0.0,9,415,1133,1580,0.9478260869565216,115,1,0.9
1082,1083,0.9662921348314607,0.9662921348314607,0.0,9,415,430,847,0.970873786407767,103,1,1.0
1083,1084,0.8350515463917526,0.8350515463917526,0.0,8,41,543,688,0.8333333333333334,114,1,0.8
1084,1085,0.6666666666666666,0.6666666666666666,0.0,6,416,638,1305,0.6923076923076923,13,1,0.7
1085,1086,1.0,1.0,0.0,9,416,657,1540,1.0,18,1,1.0
1086,1087,0.0,0.4,0.4,0,416,685,1070,0.4,15,1,0.4
